"number","width_m","POINT_X","POINT_Y","order","source"
1561,22.08,-97.98394113,39.99968081,10,"Mississippi: Continental"
1569,9.77,-96.61528562,41.20007955,8,"Mississippi: Continental"
1577,3.15,-97.29361564,41.3861526,7,"Mississippi: Continental"
1585,12.75,-97.10127618,41.50183632,8,"Mississippi: Continental"
1593,2.57,-96.81282936,41.75911933,7,"Mississippi: Continental"
1601,194.56,-98.45002606,42.7686346,9,"Mississippi: Continental"
1609,40.51,-97.42626117,43.06786421,10,"Mississippi: Continental"
1617,13.27,-96.87495718,43.60089976,7,"Mississippi: Continental"
1625,46.88,-98.02999913,43.94220499,10,"Mississippi: Continental"
1633,15.64,-96.91871038,44.5569527,8,"Mississippi: Continental"
1641,13.59,-97.01166313,44.69585559,8,"Mississippi: Continental"
1649,28.67,-98.41245627,45.13423921,9,"Mississippi: Continental"
1657,22.13,-98.30511094,45.60362668,9,"Mississippi: Continental"
1665,506.69,-96.45996386,41.38152063,11,"Mississippi: Continental"
1673,12.4,-97.17663399,38.71499435,8,"Mississippi: Continental"
1681,5.44,-97.61431988,38.58442047,7,"Mississippi: Continental"
1697,3.51,-97.95684904,39.77626857,7,"Mississippi: Continental"
1705,51.01,-106.2027209,48.91579412,7,"Mississippi: Continental"
1713,54.14,-96.57740658,39.61145804,10,"Mississippi: Continental"
1721,20.96,-96.86873232,38.93299496,8,"Mississippi: Continental"
1729,29.16,-97.41604004,39.58598937,10,"Mississippi: Continental"
1737,44.91,-105.3466815,46.57156745,9,"Mississippi: Continental"
1745,5.73,-97.29220305,38.78808644,7,"Mississippi: Continental"
1753,23.04,-97.82228824,38.9785468,9,"Mississippi: Continental"
1761,4.08,-99.05600436,39.80750394,7,"Mississippi: Continental"
1769,7.88,-104.8787343,48.01554808,7,"Mississippi: Continental"
1777,30.47,-107.9193495,47.04996673,10,"Mississippi: Continental"
1785,340.14,-105.9882177,48.02386776,11,"Mississippi: Continental"
1793,16.57,-106.3875037,48.21837997,8,"Mississippi: Continental"
1801,24.88,-106.4048398,45.45016384,9,"Mississippi: Continental"
1809,3.31,-99.99434139,44.13040396,7,"Mississippi: Continental"
1817,7,-101.4963896,44.13895695,7,"Mississippi: Continental"
1825,21.79,-100.0150596,44.4039495,8,"Mississippi: Continental"
1833,4.28,-101.9549566,44.38562208,7,"Mississippi: Continental"
1841,70.71,-101.6081655,44.574117,10,"Mississippi: Continental"
1849,4.02,-100.1942087,45.32260795,7,"Mississippi: Continental"
1857,21.58,-101.6730628,45.21907003,9,"Mississippi: Continental"
1865,977.36,-100.6421571,45.66046566,9,"Mississippi: Continental"
1873,6.24,-101.273227,46.11424522,7,"Mississippi: Continental"
1881,22.54,-100.7139555,46.38347072,9,"Mississippi: Continental"
1889,42.56,-101.9886569,46.62040461,9,"Mississippi: Continental"
1897,8.22,-100.9136066,47.25802354,7,"Mississippi: Continental"
1905,174.12,-106.3280388,46.2865713,11,"Mississippi: Continental"
1913,21.39,-106.3713032,44.63948266,8,"Mississippi: Continental"
1921,6.55,-105.3186446,45.23894437,8,"Mississippi: Continental"
1929,1.73,-106.2325302,47.46726399,7,"Mississippi: Continental"
1937,1.77,-105.2859052,44.0490372,8,"Mississippi: Continental"
1945,2.66,-105.3432341,44.56726308,7,"Mississippi: Continental"
1953,6.04,-106.8195053,47.32380265,7,"Mississippi: Continental"
1961,1.22,-107.5566815,48.03697538,7,"Mississippi: Continental"
1969,19.05,-106.894687,48.37297445,7,"Mississippi: Continental"
1985,45.5,-106.2937422,45.65000873,9,"Mississippi: Continental"
1993,3.48,-106.6069438,46.38948699,7,"Mississippi: Continental"
2001,14.76,-106.1779058,44.0574346,9,"Mississippi: Continental"
2009,76.07,-106.0792523,44.60164158,9,"Mississippi: Continental"
2017,1.6,-105.725754,44.89698066,7,"Mississippi: Continental"
2025,3.86,-106.7467213,45.59007004,7,"Mississippi: Continental"
2041,6.14,-107.3959916,45.04556558,7,"Mississippi: Continental"
2049,7.2,-105.0158908,43.43684736,9,"Mississippi: Continental"
2057,9.08,-106.3236242,40.8899455,9,"Mississippi: Continental"
2073,9.51,-106.1617908,42.28022038,7,"Mississippi: Continental"
2081,1.47,-104.8105752,39.66813241,7,"Mississippi: Continental"
2089,25.82,-105.1890579,39.31921319,8,"Mississippi: Continental"
2097,1.53,-105.7607627,41.15534192,7,"Mississippi: Continental"
2105,2.76,-106.4335285,42.93077868,8,"Mississippi: Continental"
2113,3.26,-108.5086259,48.9405436,7,"Mississippi: Continental"
2121,12.65,-106.5434994,41.03377841,7,"Mississippi: Continental"
2129,13.68,-108.1798866,42.54262337,8,"Mississippi: Continental"
2145,5.93,-104.9678091,39.71511979,7,"Mississippi: Continental"
2153,9.55,-107.7659867,43.28026456,8,"Mississippi: Continental"
2161,2.99,-107.343578,43.87500334,7,"Mississippi: Continental"
2169,10.16,-105.7815262,39.0163279,7,"Mississippi: Continental"
2185,4.12,-104.6760029,41.47292246,7,"Mississippi: Continental"
2193,123.99,-110.4651913,47.88502201,10,"Mississippi: Continental"
2209,11.42,-104.3719033,44.85975592,9,"Mississippi: Continental"
2217,2.52,-103.4864928,45.23909231,7,"Mississippi: Continental"
2225,9.53,-102.3958683,45.30173573,8,"Mississippi: Continental"
2233,16.35,-103.8784432,45.84988236,8,"Mississippi: Continental"
2241,3.32,-103.0355642,45.75473992,7,"Mississippi: Continental"
2249,2.17,-104.3927758,46.03864912,7,"Mississippi: Continental"
2257,14.35,-102.3404589,46.11556688,8,"Mississippi: Continental"
2265,5.52,-103.4899468,46.53576414,7,"Mississippi: Continental"
2281,13.48,-103.0539089,47.02384337,8,"Mississippi: Continental"
2289,3.93,-103.4608841,47.30234008,7,"Mississippi: Continental"
2297,2.86,-102.7581659,47.80773357,7,"Mississippi: Continental"
2305,6.87,-102.7430565,48.29158991,8,"Mississippi: Continental"
2313,53.57,-110.6120821,48.19942663,9,"Mississippi: Continental"
2329,13.57,-108.2285736,48.38193725,9,"Mississippi: Continental"
2337,4.59,-110.9736798,45.67257624,7,"Mississippi: Continental"
2345,3.79,-108.0626746,45.46736133,7,"Mississippi: Continental"
2353,2.69,-103.7798218,39.55769914,7,"Mississippi: Continental"
2361,2.33,-103.6111438,40.23045854,9,"Mississippi: Continental"
2369,1.69,-103.1157347,40.74441936,7,"Mississippi: Continental"
2385,6.93,-103.0482443,42.44756321,8,"Mississippi: Continental"
2393,6.77,-102.8303678,43.17780887,7,"Mississippi: Continental"
2401,15.69,-102.8239542,43.21725824,9,"Mississippi: Continental"
2417,4.75,-110.3928547,45.67657791,7,"Mississippi: Continental"
2425,27.11,-111.2203432,46.85037001,8,"Mississippi: Continental"
2433,4.82,-111.6030197,48.14011371,7,"Mississippi: Continental"
2441,2.17,-111.3885211,48.50429444,7,"Mississippi: Continental"
2449,131.14,-111.5027174,47.43053792,10,"Mississippi: Continental"
2457,32.14,-109.5904969,47.49536294,8,"Mississippi: Continental"
2465,11.35,-109.6237627,48.69881852,7,"Mississippi: Continental"
2473,2.63,-110.0390793,46.36758922,7,"Mississippi: Continental"
2481,10.56,-108.0582489,44.47043506,9,"Mississippi: Continental"
2489,2.11,-108.34052,46.91845079,7,"Mississippi: Continental"
2505,62.07,-111.3555288,44.85265189,9,"Mississippi: Continental"
2513,48.97,-108.3384576,43.03437784,10,"Mississippi: Continental"
2521,25.81,-109.0624054,46.29916718,8,"Mississippi: Continental"
2529,4.61,-108.917576,47.04949412,7,"Mississippi: Continental"
2537,10.49,-109.5455488,43.82096511,7,"Mississippi: Continental"
2545,32.62,-109.5325431,43.64757283,7,"Mississippi: Continental"
2553,115.24,-111.4721827,45.95087395,10,"Mississippi: Continental"
2561,73.87,-109.9809821,44.12593811,7,"Mississippi: Continental"
2577,6.15,-111.4820271,45.87254131,7,"Mississippi: Continental"
2585,4.72,-112.4067542,46.78730933,7,"Mississippi: Continental"
2593,33.18,-109.0617203,43.96812906,8,"Mississippi: Continental"
2601,25.75,-109.0377698,42.80831977,7,"Mississippi: Continental"
2609,5.34,-112.3603765,48.26754495,7,"Mississippi: Continental"
2617,10.81,-112.7661551,48.95182656,8,"Mississippi: Continental"
2625,5.16,-112.5339738,45.32231202,10,"Mississippi: Continental"
2633,7.2,-99.4742782,38.74691436,9,"Mississippi: Continental"
2649,14.2,-99.12718986,39.09401992,8,"Mississippi: Continental"
2657,3.54,-99.9800397,39.11666132,7,"Mississippi: Continental"
2673,5.12,-99.70422229,39.64672351,8,"Mississippi: Continental"
2705,17,-99.85982475,40.28771087,9,"Mississippi: Continental"
2721,22.26,-100.3109135,40.98113492,11,"Mississippi: Continental"
2729,4.47,-108.6234349,43.73252154,7,"Mississippi: Continental"
2745,9.12,-112.6929313,45.50375072,8,"Mississippi: Continental"
2753,52.98,-111.6759791,45.12234391,9,"Mississippi: Continental"
2761,4.12,-112.1601232,47.78986836,7,"Mississippi: Continental"
2769,8.33,-97.64389598,38.91016177,9,"Mississippi: Continental"
2777,14.54,-97.93988152,39.15303525,8,"Mississippi: Continental"
2785,7.79,-98.20663216,39.47045327,9,"Mississippi: Continental"
2793,5.46,-98.1206803,39.63672282,8,"Mississippi: Continental"
2801,2.79,-98.2987549,39.87472226,7,"Mississippi: Continental"
2809,3.46,-98.00783216,40.21274064,7,"Mississippi: Continental"
2817,4.52,-98.61863766,40.31906964,7,"Mississippi: Continental"
2825,5.76,-98.08245872,40.69166335,7,"Mississippi: Continental"
2833,6.08,-97.29949577,40.97607731,7,"Mississippi: Continental"
2841,46.78,-113.4261079,45.71036776,8,"Mississippi: Continental"
2849,4.24,-113.3543644,44.95785662,7,"Mississippi: Continental"
2857,6.05,-112.647552,45.20538003,8,"Mississippi: Continental"
2865,13.4,-112.2669302,46.27020576,7,"Mississippi: Continental"
2873,6.09,-112.8838472,47.48980604,7,"Mississippi: Continental"
2881,19.25,-113.1182042,48.42508935,7,"Mississippi: Continental"
2889,10.18,-105.4601201,39.13025718,7,"Mississippi: Continental"
2897,1.46,-104.5971155,40.07263747,7,"Mississippi: Continental"
2905,6.81,-105.3965377,40.40752101,7,"Mississippi: Continental"
2913,17.73,-105.2433064,40.6967763,9,"Mississippi: Continental"
2921,1.45,-105.9369083,41.36395622,7,"Mississippi: Continental"
2929,8.69,-106.2569109,41.96576528,8,"Mississippi: Continental"
2937,16.55,-107.4930761,42.477616,8,"Mississippi: Continental"
2945,2.91,-104.9422097,42.96732625,7,"Mississippi: Continental"
2953,6.24,-106.6768294,43.32968737,8,"Mississippi: Continental"
2969,12.44,-106.5502705,44.52236047,8,"Mississippi: Continental"
2985,16.95,-106.1611857,45.4627087,8,"Mississippi: Continental"
2993,6.08,-105.2950913,46.17391799,7,"Mississippi: Continental"
3001,1.77,-107.3209038,45.8791014,7,"Mississippi: Continental"
3009,6.12,-107.1120499,46.14314019,7,"Mississippi: Continental"
3017,0.88,-107.4616527,46.39923946,7,"Mississippi: Continental"
3025,18.55,-107.8144937,46.651147,9,"Mississippi: Continental"
3041,18.87,-106.6185143,47.37721173,7,"Mississippi: Continental"
3057,29.01,-106.5382856,48.14202391,9,"Mississippi: Continental"
3065,24.83,-106.8336234,48.34253651,9,"Mississippi: Continental"
3073,19.53,-108.7439698,43.0347834,8,"Mississippi: Continental"
3081,3.62,-108.3379763,43.8662494,7,"Mississippi: Continental"
3089,2.4,-108.6627835,44.45816055,8,"Mississippi: Continental"
3097,49.44,-109.7137228,44.4578618,8,"Mississippi: Continental"
3105,2.34,-108.6003186,44.94050408,8,"Mississippi: Continental"
3113,17.56,-108.9288967,45.49540088,8,"Mississippi: Continental"
3121,10.77,-110.6201283,45.93552918,8,"Mississippi: Continental"
3129,17.23,-108.6406537,46.3654878,8,"Mississippi: Continental"
3137,4.59,-108.5160092,46.78917708,7,"Mississippi: Continental"
3145,1.02,-110.0999462,47.08853977,7,"Mississippi: Continental"
3153,4.25,-108.5480144,47.16017029,7,"Mississippi: Continental"
3161,81.07,-111.4985395,47.52416105,9,"Mississippi: Continental"
3169,5.01,-110.0409604,47.47153541,8,"Mississippi: Continental"
3177,150.78,-110.9156474,47.74416258,10,"Mississippi: Continental"
3185,6.72,-109.9440163,48.38337751,8,"Mississippi: Continental"
3193,27.51,-108.9123115,48.54376615,9,"Mississippi: Continental"
3201,13.5,-90.69485611,39.56287863,7,"Mississippi: Continental"
3209,332.79,-91.05525246,41.10316309,10,"Mississippi: Continental"
3217,113.62,-93.94009084,42.11853105,9,"Mississippi: Continental"
3225,61.77,-94.15769428,41.86057044,8,"Mississippi: Continental"
3233,12.66,-94.73470697,41.9191287,7,"Mississippi: Continental"
3241,53.54,-92.43790732,41.92300186,9,"Mississippi: Continental"
3249,26.59,-90.79667664,42.17966494,8,"Mississippi: Continental"
3257,23.28,-93.62028093,42.8433651,7,"Mississippi: Continental"
3265,22.16,-90.63759013,42.73997753,7,"Mississippi: Continental"
3273,68.6,-92.53431731,42.92489678,8,"Mississippi: Continental"
3281,12.92,-92.40968028,43.49311258,7,"Mississippi: Continental"
3289,1612.64,-91.74452215,44.10696226,7,"Mississippi: Continental"
3297,10.08,-92.91474375,44.42985907,7,"Mississippi: Continental"
3305,21.66,-93.21417758,46.0684692,7,"Mississippi: Continental"
3313,67.46,-93.60597877,46.66043256,9,"Mississippi: Continental"
3321,36.66,-90.50206626,45.3897955,7,"Mississippi: Continental"
3329,24.32,-89.55759517,45.26491562,7,"Mississippi: Continental"
3337,34.01,-89.75334643,44.6878999,7,"Mississippi: Continental"
3345,213.05,-91.89624249,44.6972692,10,"Mississippi: Continental"
3353,71.05,-90.54284314,45.75822667,7,"Mississippi: Continental"
3361,43.69,-90.06983945,44.05006639,8,"Mississippi: Continental"
3377,21.18,-90.79705849,44.37920213,7,"Mississippi: Continental"
3385,32.22,-91.67359502,45.54113667,7,"Mississippi: Continental"
3393,42.15,-91.78375231,44.99859638,8,"Mississippi: Continental"
3401,24.82,-91.11828597,43.89129785,8,"Mississippi: Continental"
3409,18.74,-86.61660858,41.45807262,8,"Mississippi: Continental"
3425,346.93,-92.67179681,44.66858231,11,"Mississippi: Continental"
3433,9.5,-92.57636346,43.97595639,7,"Mississippi: Continental"
3441,56.46,-87.93689264,42.22691286,7,"Mississippi: Continental"
3449,6.81,-88.53256407,41.74265516,7,"Mississippi: Continental"
3457,17.48,-87.74498834,40.60007503,8,"Mississippi: Continental"
3473,18.44,-89.09604995,41.40089376,7,"Mississippi: Continental"
3489,960.09,-90.49056434,38.92085265,7,"Mississippi: Continental"
3497,19.93,-93.51587658,47.3489292,7,"Mississippi: Continental"
3505,965.67,-90.69669033,41.45553556,11,"Mississippi: Continental"
3513,233.76,-89.61095864,43.56122827,9,"Mississippi: Continental"
3521,1173.36,-90.68486919,39.11204209,11,"Mississippi: Continental"
3529,62.27,-89.83864366,39.99716532,9,"Mississippi: Continental"
3537,21.74,-89.68462561,40.73135175,8,"Mississippi: Continental"
3545,22.78,-90.91027749,40.37599125,8,"Mississippi: Continental"
3553,9.82,-89.76503573,43.14763392,7,"Mississippi: Continental"
3561,63.59,-88.85860755,43.05020637,8,"Mississippi: Continental"
3569,3.42,-89.59853747,43.00812982,7,"Mississippi: Continental"
3577,117.38,-89.4410421,42.71427013,9,"Mississippi: Continental"
3585,5.39,-89.06679883,41.87062138,7,"Mississippi: Continental"
3593,177.89,-89.32051193,42.52552793,9,"Mississippi: Continental"
3601,98.39,-92.21787702,42.37718078,9,"Mississippi: Continental"
3609,12.05,-90.80926707,42.06959533,7,"Mississippi: Continental"
3617,10.61,-90.58988244,43.74932658,8,"Mississippi: Continental"
3625,313.82,-90.8063379,43.10421993,9,"Mississippi: Continental"
3633,32.11,-89.7146473,42.37893165,9,"Mississippi: Continental"
3641,18.02,-92.38551868,45.8574832,8,"Mississippi: Continental"
3649,62.37,-92.03986594,42.24051918,9,"Mississippi: Continental"
3657,37.06,-91.82644504,43.04234355,8,"Mississippi: Continental"
3665,9.09,-92.2962761,42.36368356,7,"Mississippi: Continental"
3673,23.49,-95.70946517,45.51966131,7,"Mississippi: Continental"
3689,18.55,-92.83350968,44.73546645,7,"Mississippi: Continental"
3697,38.15,-95.72120557,44.91709369,10,"Mississippi: Continental"
3705,24.2,-94.71382392,43.11243651,9,"Mississippi: Continental"
3713,21.15,-94.15183424,47.23158551,8,"Mississippi: Continental"
3721,26.97,-94.30215601,45.85337941,7,"Mississippi: Continental"
3729,9.84,-91.45809928,40.63018999,7,"Mississippi: Continental"
3737,12.73,-95.60433705,45.19932055,7,"Mississippi: Continental"
3745,6.91,-95.09148642,46.77249416,7,"Mississippi: Continental"
3753,22.25,-94.71319648,45.38508449,7,"Mississippi: Continental"
3761,16.19,-91.82829053,40.38609888,7,"Mississippi: Continental"
3777,24.74,-91.27452606,41.4703944,7,"Mississippi: Continental"
3785,49.1,-94.3679343,42.78146462,9,"Mississippi: Continental"
3793,19.72,-94.14597775,43.69820321,8,"Mississippi: Continental"
3801,9.29,-94.63141625,44.41318056,7,"Mississippi: Continental"
3809,8.85,-95.79017714,44.02995161,7,"Mississippi: Continental"
3817,8.92,-96.00298391,44.55123279,7,"Mississippi: Continental"
3825,30.76,-93.78347774,41.73853336,7,"Mississippi: Continental"
3833,275.82,-90.01646158,44.04119073,9,"Mississippi: Continental"
3841,23.11,-92.82858648,44.15245157,7,"Mississippi: Continental"
3849,12.12,-91.40523124,44.55175346,7,"Mississippi: Continental"
3857,37.8,-91.93050468,44.76349706,9,"Mississippi: Continental"
3873,88.68,-90.8772101,45.63465141,8,"Mississippi: Continental"
3881,32.49,-91.17816232,39.16554845,8,"Mississippi: Continental"
3889,8.32,-92.34014772,40.87858188,8,"Mississippi: Continental"
3897,4.38,-96.3861014,44.76060108,7,"Mississippi: Continental"
3905,21.49,-96.0194192,44.97130543,9,"Mississippi: Continental"
3913,15.58,-93.70481452,41.44934227,8,"Mississippi: Continental"
3921,22.28,-91.28078947,39.08604015,8,"Mississippi: Continental"
3929,12.1,-96.39922686,45.1845943,8,"Mississippi: Continental"
3945,4.25,-91.44995848,40.0456798,7,"Mississippi: Continental"
3953,9.92,-91.86710326,39.16859287,7,"Mississippi: Continental"
3961,43.53,-91.91956383,39.47564794,7,"Mississippi: Continental"
3969,22.33,-89.49566716,39.67186445,8,"Mississippi: Continental"
3977,11.7,-90.32423875,39.83827699,7,"Mississippi: Continental"
3985,27.84,-89.26997355,40.21762937,7,"Mississippi: Continental"
4001,231.44,-89.65359652,40.60711294,10,"Mississippi: Continental"
4009,10.52,-90.11460953,41.09222405,7,"Mississippi: Continental"
4025,47.51,-87.01283628,41.24220119,8,"Mississippi: Continental"
4033,141.47,-88.41256837,41.65779615,9,"Mississippi: Continental"
4041,10.13,-89.81162517,42.2616548,7,"Mississippi: Continental"
4049,24.85,-92.14897581,42.64357126,8,"Mississippi: Continental"
4057,556.66,-90.93743469,42.68374506,11,"Mississippi: Continental"
4065,16.93,-92.08317212,43.10414873,7,"Mississippi: Continental"
4073,35.24,-88.91141123,43.28840206,7,"Mississippi: Continental"
4081,645.08,-91.23220684,43.46625118,8,"Mississippi: Continental"
4089,72.21,-91.56933425,39.58471747,9,"Mississippi: Continental"
4097,31.26,-92.02393937,40.00328055,7,"Mississippi: Continental"
4105,17.17,-91.57232435,40.13436516,7,"Mississippi: Continental"
4113,1362.47,-91.41099275,40.55798082,11,"Mississippi: Continental"
4121,178.51,-92.07033166,40.82909782,10,"Mississippi: Continental"
4129,65.44,-91.72116424,41.13096422,9,"Mississippi: Continental"
4137,16.02,-91.30832535,41.19970604,7,"Mississippi: Continental"
4145,45.19,-92.03260365,41.24360881,9,"Mississippi: Continental"
4153,51.96,-92.62786856,41.354035,9,"Mississippi: Continental"
4161,75.83,-93.4140625,41.50247872,10,"Mississippi: Continental"
4169,29.29,-94.89265477,42.26415634,7,"Mississippi: Continental"
4177,44.27,-95.0239551,43.66774095,9,"Mississippi: Continental"
4185,29.13,-93.70335379,44.02661613,7,"Mississippi: Continental"
4193,26.67,-94.81789821,44.22356068,8,"Mississippi: Continental"
4201,7.79,-94.27478022,44.66083076,7,"Mississippi: Continental"
4209,16.99,-95.78376339,44.71008368,7,"Mississippi: Continental"
4217,11.44,-95.35226437,45.05424221,7,"Mississippi: Continental"
4225,9.35,-94.81835702,45.39621294,7,"Mississippi: Continental"
4233,126.77,-94.34008761,46.09804308,9,"Mississippi: Continental"
4241,23.72,-94.88401541,47.44969243,8,"Mississippi: Continental"
4257,19.48,-88.8664099,39.11510728,7,"Mississippi: Continental"
4265,30.16,-89.14316564,38.86724914,9,"Mississippi: Continental"
4273,14.76,-89.42484742,38.6714657,7,"Mississippi: Continental"
4289,38.32,-90.91630043,38.44541331,8,"Mississippi: Continental"
4297,11.72,-88.99648471,38.22391974,7,"Mississippi: Continental"
4305,23.14,-91.4112155,38.28679756,8,"Mississippi: Continental"
4313,6.89,-89.96444385,38.23500244,7,"Mississippi: Continental"
4321,65.53,-91.15565736,38.07211025,10,"Mississippi: Continental"
4329,44.2,-90.12795942,38.03763581,8,"Mississippi: Continental"
4337,22.12,-91.54900433,37.98150858,8,"Mississippi: Continental"
4345,12.06,-91.60203284,37.90038093,7,"Mississippi: Continental"
4353,29.62,-89.12840215,37.82835406,8,"Mississippi: Continental"
4361,12.54,-91.19172831,37.74827173,7,"Mississippi: Continental"
4369,9.69,-89.86851493,37.52007284,7,"Mississippi: Continental"
4377,10.94,-89.8794425,37.27852767,7,"Mississippi: Continental"
4385,28.29,-84.24054516,34.79018852,7,"Mississippi: Continental"
4393,10.36,-84.41951436,35.35593442,7,"Mississippi: Continental"
4401,61.03,-86.45013422,35.98498959,8,"Mississippi: Continental"
4409,221.16,-87.07193677,36.25826236,10,"Mississippi: Continental"
4417,67.05,-84.31254431,36.92629511,9,"Mississippi: Continental"
4425,23.95,-81.11162312,36.92526909,7,"Mississippi: Continental"
4433,26.19,-83.37644178,37.36346266,8,"Mississippi: Continental"
4441,38,-83.65765511,37.34565876,8,"Mississippi: Continental"
4449,36.61,-82.68503065,37.59650859,9,"Mississippi: Continental"
4457,22,-85.91791554,37.58098617,7,"Mississippi: Continental"
4465,81.19,-84.76833656,37.89087759,9,"Mississippi: Continental"
4473,742.08,-86.48358678,38.04251064,11,"Mississippi: Continental"
4481,33.82,-83.84321152,38.30464471,9,"Mississippi: Continental"
4489,18.08,-81.8339818,38.62757376,7,"Mississippi: Continental"
4497,9.45,-81.87027888,39.52881416,7,"Mississippi: Continental"
4505,11.79,-83.88622627,39.72430366,7,"Mississippi: Continental"
4513,20.27,-80.80913404,40.06684783,7,"Mississippi: Continental"
4521,43.52,-81.87254752,40.28656618,9,"Mississippi: Continental"
4537,61.64,-79.49140944,41.1617576,8,"Mississippi: Continental"
4545,14.73,-78.11604156,41.75768164,7,"Mississippi: Continental"
4553,76.21,-79.33220042,41.84096897,7,"Mississippi: Continental"
4561,21.95,-78.97926819,41.09394561,8,"Mississippi: Continental"
4569,65.5,-80.60603509,40.72087464,8,"Mississippi: Continental"
4585,23.06,-80.39110056,41.40745613,7,"Mississippi: Continental"
4593,90.56,-79.16429046,40.4102737,8,"Mississippi: Continental"
4601,9.63,-79.49580062,40.21306326,7,"Mississippi: Continental"
4609,71.34,-81.20289188,39.40248714,8,"Mississippi: Continental"
4617,57.79,-80.29302504,40.86200918,9,"Mississippi: Continental"
4625,16.19,-80.46503335,40.19085009,7,"Mississippi: Continental"
4633,9.37,-81.35549566,40.80685021,7,"Mississippi: Continental"
4641,27.51,-80.37686921,38.45847421,7,"Mississippi: Continental"
4649,31.01,-80.31826141,39.34975385,8,"Mississippi: Continental"
4657,21.9,-79.49281796,39.10919709,7,"Mississippi: Continental"
4665,67.01,-79.68083316,39.33855839,8,"Mississippi: Continental"
4673,33.43,-81.09756157,38.9249068,9,"Mississippi: Continental"
4681,498.73,-81.63595452,39.27534163,11,"Mississippi: Continental"
4689,45.41,-80.76405508,38.65495022,8,"Mississippi: Continental"
4697,16.22,-83.76008071,39.94486743,7,"Mississippi: Continental"
4705,26.96,-80.31567962,37.90166845,7,"Mississippi: Continental"
4713,16.81,-80.87136228,37.16523946,7,"Mississippi: Continental"
4721,16.49,-82.45434003,40.25206745,7,"Mississippi: Continental"
4729,22.23,-82.86907987,39.84711732,7,"Mississippi: Continental"
4737,18.21,-83.34593906,40.14478997,7,"Mississippi: Continental"
4745,13.8,-82.10716349,37.25548234,7,"Mississippi: Continental"
4753,28.09,-81.71558404,37.44515421,8,"Mississippi: Continental"
4761,23.65,-83.3126038,37.93787775,8,"Mississippi: Continental"
4769,11.56,-81.88508609,39.32869575,8,"Mississippi: Continental"
4777,41.24,-84.1731325,39.05042558,8,"Mississippi: Continental"
4785,50.34,-82.10730749,36.7678187,7,"Mississippi: Continental"
4793,234.44,-81.95722957,38.73999754,9,"Mississippi: Continental"
4809,35.26,-82.00645335,36.97234643,8,"Mississippi: Continental"
4817,37.25,-84.06715095,39.35424186,7,"Mississippi: Continental"
4825,13.3,-83.13960247,39.08096854,7,"Mississippi: Continental"
4833,85.3,-83.18266023,36.16276924,9,"Mississippi: Continental"
4841,23.44,-83.8144062,37.48343574,7,"Mississippi: Continental"
4849,11.9,-81.43734498,36.54784527,7,"Mississippi: Continental"
4857,14.36,-83.51197168,35.72580739,7,"Mississippi: Continental"
4865,14.55,-83.3759063,34.96843631,7,"Mississippi: Continental"
4873,19.16,-82.39170767,35.98618743,7,"Mississippi: Continental"
4897,29.3,-82.81079261,35.14302419,7,"Mississippi: Continental"
4905,111.39,-86.70939284,40.9178122,8,"Mississippi: Continental"
4913,15.21,-80.36640709,40.43774588,7,"Mississippi: Continental"
4921,58.6,-80.66752296,40.57279688,7,"Mississippi: Continental"
4929,31.13,-79.70204527,40.70756437,7,"Mississippi: Continental"
4937,40.02,-79.36069726,40.9407426,8,"Mississippi: Continental"
4945,125.64,-79.35845655,41.21946168,8,"Mississippi: Continental"
4953,204.31,-79.41856348,41.56036224,9,"Mississippi: Continental"
4961,26.4,-83.33743908,35.47452594,8,"Mississippi: Continental"
4969,128.87,-84.56731761,35.93973231,9,"Mississippi: Continental"
4977,31.89,-84.5262742,40.112697,7,"Mississippi: Continental"
4985,130.54,-84.12594096,36.13995523,9,"Mississippi: Continental"
5001,98.08,-80.73460298,37.33887593,9,"Mississippi: Continental"
5009,45.98,-80.08592724,38.23401983,7,"Mississippi: Continental"
5017,116.37,-81.12659247,38.22879353,8,"Mississippi: Continental"
5025,24.26,-80.44281413,38.7469485,7,"Mississippi: Continental"
5033,53.87,-81.34948266,39.00252049,9,"Mississippi: Continental"
5041,102.34,-80.07370283,39.38611474,9,"Mississippi: Continental"
5049,367.22,-81.13589542,39.4433626,11,"Mississippi: Continental"
5057,17.58,-80.66178794,37.53106151,7,"Mississippi: Continental"
5065,39.22,-85.71057401,41.06564714,7,"Mississippi: Continental"
5073,21.94,-86.77621718,40.11612402,7,"Mississippi: Continental"
5081,14.79,-84.0083749,39.69725906,8,"Mississippi: Continental"
5089,132.88,-84.80713042,39.12625339,10,"Mississippi: Continental"
5097,12.18,-84.87700955,39.84248338,7,"Mississippi: Continental"
5105,27.34,-85.65473531,38.80597965,7,"Mississippi: Continental"
5113,12.91,-87.94321823,38.45683128,7,"Mississippi: Continental"
5121,7.44,-88.04434091,40.1695562,7,"Mississippi: Continental"
5129,15.5,-84.51664406,37.4954292,7,"Mississippi: Continental"
5137,49.43,-84.40903792,38.5497279,7,"Mississippi: Continental"
5145,26.03,-86.69189642,40.33205994,7,"Mississippi: Continental"
5153,38.97,-85.66684888,38.00344029,8,"Mississippi: Continental"
5161,12.21,-85.75912791,38.50392236,7,"Mississippi: Continental"
5169,41.69,-88.15557582,39.42806524,8,"Mississippi: Continental"
5177,26.41,-86.33530909,36.25511784,7,"Mississippi: Continental"
